278	345	0	485.783	486.867	2.79607 8.59714 0.457219 0.151721 0.940212 -9.79502 -2.25385 3.95822 2.27019 -5.71326 -1.29109 3.22598 0.526045 -1.3184 -0.758715 0.0011183 0.0111656 0.000424622 0.000301222 0.00240319 0.00743122 0.00151162 0.0037443 0.003034 0.0107379 0.00166194 0.00704385 0.000715531 0.00277999 0.00150386
278	345	0.775	202.777	199.433	2.77312 8.51 0.447619 0.14909 0.930347 -9.70732 -2.22126 3.90118 2.2384 -5.68422 -1.27667 3.23994 0.515847 -1.31062 -0.754893 0.00114178 0.0118602 0.000427565 0.000293715 0.00309454 0.00779134 0.00153798 0.00387077 0.00299103 0.0117182 0.00159094 0.00740173 0.000680075 0.00293481 0.00158316
278	375	-0.775	328.077	262.65	2.19321 6.58634 0.236028 0.0616214 0.52294 -7.56568 -1.42996 2.48901 1.25591 -3.76605 -0.712321 2.12619 0.238648 -0.716699 -0.370169 0.000761384 0.0080685 0.000232366 0.000137692 0.00185761 0.00524897 0.000956793 0.00239945 0.00182494 0.0076186 0.000902095 0.00451775 0.000331001 0.00163239 0.000809946
278	375	0	786.55	630.383	2.20832 6.7459 0.241723 0.0634214 0.552042 -7.67896 -1.45069 2.55075 1.29067 -3.87317 -0.720927 2.16254 0.24485 -0.733487 -0.380082 0.000746558 0.00740598 0.000227621 0.000131156 0.00154561 0.00496399 0.00093645 0.00229179 0.00174013 0.00714136 0.000860549 0.0041146 0.000321616 0.00156496 0.000765035
278	375	0.775	327.747	262.767	2.19667 6.57148 0.237755 0.0628552 0.542497 -7.56208 -1.43506 2.49788 1.26681 -3.82292 -0.71495 2.16135 0.241312 -0.729503 -0.378954 0.000757728 0.00788129 0.000230069 0.000139991 0.00193103 0.00521038 0.000950754 0.0023911 0.00182418 0.00758561 0.000921047 0.0045825 0.000333781 0.00165466 0.000822327
278	405	-0.775	333.307	246.608	1.95881 6.55245 0.168042 0.0415312 0.487454 -7.05158 -1.12752 2.09873 0.999738 -3.40809 -0.500372 1.72954 0.159211 -0.546732 -0.286919 0.000687751 0.00820322 0.00018106 0.00013995 0.00185452 0.00522983 0.000831166 0.00206378 0.00187616 0.0083958 0.00104923 0.00511628 0.000303839 0.0015104 0.000813499
278	405	0	800.16	594.35	1.96744 6.66365 0.171207 0.0416671 0.501566 -7.10856 -1.13931 2.13313 1.00651 -3.5744 -0.503939 1.75471 0.161359 -0.563231 -0.293545 0.00068064 0.00817731 0.000179235 0.000130839 0.00152751 0.00525577 0.000821625 0.00207361 0.00184198 0.00804023 0.00100408 0.00461014 0.00029231 0.00139499 0.000752558
278	405	0.775	333.56	248.717	1.95389 6.49221 0.167081 0.0402989 0.499948 -7.00944 -1.12159 2.08138 0.973042 -3.45374 -0.492286 1.73418 0.156725 -0.549236 -0.285622 0.000696938 0.00825704 0.000182686 0.00013983 0.0018997 0.0052657 0.000842141 0.00207892 0.00188317 0.0085018 0.00106101 0.00521048 0.000303388 0.00153126 0.000823588
278	435	-0.775	288.46	207.408	1.81299 6.8896 0.130256 0.0325258 0.491649 -6.88433 -0.943776 1.89439 0.854881 -3.44707 -0.373195 1.51542 0.117104 -0.472366 -0.261702 0.000676749 0.00927287 0.000167365 0.000150514 0.0019784 0.00552151 0.000807899 0.00195876 0.00208189 0.0101605 0.00117539 0.00622055 0.000296414 0.00157596 0.000905415
278	435	0	689.883	496.325	1.82172 7.06647 0.133643 0.0326128 0.517185 -6.95867 -0.95604 1.94463 0.869862 -3.52182 -0.372127 1.49554 0.118946 -0.479145 -0.266145 0.000666813 0.00912256 0.000166007 0.000143098 0.00165947 0.00543247 0.000795825 0.00195575 0.00202545 0.00994667 0.00111629 0.0056317 0.000286165 0.00146126 0.000847179
278	435	0.775	290.697	206.367	1.81174 6.83874 0.129872 0.0324143 0.511461 -6.84058 -0.942303 1.8841 0.850137 -3.43593 -0.376673 1.53024 0.117338 -0.475877 -0.263013 0.0006764 0.00925452 0.000167606 0.000150975 0.00203901 0.00550772 0.0008077 0.00195879 0.00207117 0.0100983 0.00116945 0.00622658 0.000295241 0.00157858 0.000905598
278	475	-0.775	359.207	258.783	1.68979 7.70055 0.100721 0.0273467 0.618622 -6.93292 -0.79108 1.75291 0.767578 -3.68765 -0.273776 1.31566 0.0871943 -0.418411 -0.265033 0.00065662 0.0110756 0.000145371 0.00015683 0.00221712 0.00652246 0.000765817 0.00201407 0.00235653 0.0126768 0.00125177 0.00683487 0.000286748 0.00153905 0.000959107
278	475	0	843.33	623.292	1.69814 7.99976 0.104119 0.0286902 0.63811 -7.03406 -0.802804 1.81903 0.798054 -3.82225 -0.275835 1.30833 0.0907634 -0.428728 -0.272582 0.000667634 0.0114176 0.000148661 0.00015686 0.00198072 0.00669153 0.000779848 0.0020774 0.00240008 0.0129156 0.00125342 0.00667274 0.000286405 0.00149195 0.00094623
278	475	0.775	360.257	260.858	1.68829 7.68934 0.100369 0.0275233 0.599758 -6.90675 -0.789218 1.74966 0.77541 -3.57785 -0.273093 1.2677 0.0871065 -0.403419 -0.2577 0.000655858 0.0110642 0.000144564 0.000157419 0.00217774 0.00652382 0.000763858 0.00200724 0.00233689 0.0125973 0.00126033 0.00688845 0.000288274 0.0015582 0.000962983
278	525	-0.775	233.787	177.067	1.5771 8.94868 0.075348 0.0232258 0.792825 -7.12003 -0.653001 1.6494 0.679022 -3.98993 -0.179394 1.06972 0.0609248 -0.356475 -0.271206 0.000631283 0.0125979 0.000123929 0.000165698 0.00297607 0.00723168 0.000720344 0.00231913 0.00276721 0.0163006 0.001369 0.00807881 0.000289051 0.00166774 0.00105224
278	525	0	537.073	423.558	1.5894 9.56762 0.0803599 0.024976 0.847826 -7.34061 -0.670274 1.76216 0.718226 -4.19529 -0.174748 1.03278 0.0648758 -0.38029 -0.294457 0.000647968 0.0133043 0.000129405 0.000168548 0.0026815 0.00753371 0.000741776 0.00243655 0.0029274 0.0170996 0.00135488 0.00763006 0.000289338 0.00152308 0.00101103
278	525	0.775	233.54	179.058	1.58146 8.98368 0.0756335 0.0232741 0.791481 -7.16005 -0.657704 1.65803 0.674752 -3.92949 -0.177193 1.00145 0.0599916 -0.346539 -0.271819 0.000623288 0.0125423 0.000123205 0.000164432 0.00298298 0.00712069 0.000711571 0.00229269 0.00280461 0.0163182 0.00133447 0.0078527 0.00028509 0.00164871 0.00104428
278	575	-0.775	149.677	124.375	1.49613 10.2725 0.0578412 0.0216725 1.05849 -7.35604 -0.554523 1.55569 0.627096 -4.09363 -0.120679 0.836838 0.0441544 -0.321744 -0.30359 0.000608817 0.0148281 0.00010846 0.000166282 0.00409912 0.00767065 0.000683774 0.0025311 0.00339485 0.0207327 0.00142905 0.00907065 0.000284567 0.00188943 0.00119104
278	575	0	335.35	296.733	1.51411 11.3111 0.0647628 0.0238899 1.14435 -7.65667 -0.579401 1.72655 0.660064 -4.72139 -0.103215 0.747285 0.0487237 -0.339162 -0.332004 0.000631294 0.0162111 0.000115967 0.00016959 0.00360565 0.00829917 0.000712164 0.00275055 0.00362601 0.0221266 0.00139949 0.00855386 0.000284819 0.00167555 0.0011067
278	575	0.775	148.777	125.567	1.50011 10.3621 0.0593729 0.0197233 1.08807 -7.4228 -0.560093 1.57753 0.584793 -4.29093 -0.0980517 0.782115 0.0411516 -0.307195 -0.300764 0.000617211 0.0148623 0.000112266 0.000163187 0.00418466 0.00771542 0.00069564 0.00251846 0.00338841 0.0207092 0.00139315 0.00905614 0.000272651 0.00184155 0.00117688
278	650	-0.775	154.107	158.6	1.42826 12.8617 0.0452551 0.0213968 1.61287 -7.96609 -0.474037 1.53855 0.556115 -4.82573 -0.0660026 0.516387 0.0325877 -0.287533 -0.369119 0.000576867 0.0187617 9.48458e-05 0.000156263 0.00521523 0.00895687 0.000639027 0.00262847 0.00439828 0.0274867 0.00147803 0.0104076 0.000272773 0.00211245 0.00138228
278	650	0	334.12	380.2	1.44646 14.6048 0.0516641 0.0225409 1.83874 -8.38184 -0.498652 1.76482 0.616356 -5.37881 -0.0306906 0.324642 0.0338607 -0.302951 -0.409666 0.000608519 0.0211629 0.000102735 0.000149877 0.00508381 0.0100583 0.000677066 0.00291581 0.00486998 0.0306799 0.00141505 0.00987012 0.000263154 0.00203968 0.0013717
278	650	0.775	153.467	157.633	1.43063 12.837 0.0458192 0.0216047 1.60868 -7.99348 -0.476969 1.54902 0.534673 -4.73513 -0.0539349 0.536689 0.031469 -0.284768 -0.367573 0.000587269 0.0187037 9.59119e-05 0.000162638 0.00527683 0.00897366 0.000650306 0.00259081 0.00443316 0.0276181 0.00146412 0.0101222 0.00027814 0.00214101 0.00142732
278	750	-0.775	63.9967	93.6583	1.35618 16.6567 0.030594 0.0215518 2.89354 -8.6996 -0.387146 1.46297 0.388684 -5.21234 0.0118008 -0.0645939 0.0182838 -0.222131 -0.491815 0.000573297 0.0256392 8.51492e-05 0.000246352 0.0101688 0.0113937 0.000628663 0.00287751 0.00637572 0.0404306 0.00173612 0.013275 0.000351952 0.0031044 0.0023147
278	750	0	132.327	230.55	1.3716 20.075 0.0383511 0.0265084 3.4078 -9.3694 -0.410401 1.74815 0.550296 -6.28525 0.0362181 -0.445919 0.0227077 -0.263777 -0.592652 0.000606433 0.0298031 9.3122e-05 0.000237015 0.00950045 0.0131014 0.000667637 0.00339681 0.00743796 0.046957 0.00164283 0.0128516 0.000343806 0.0031284 0.00239424
278	750	0.775	64.02	93.6667	1.34842 17.1843 0.0301385 0.0229931 2.79184 -8.81494 -0.379174 1.50314 0.480441 -5.09557 0.0226141 -0.22699 0.0153352 -0.189338 -0.489509 0.000569428 0.0254671 8.45421e-05 0.000244903 0.0099588 0.0113897 0.000624049 0.00289561 0.00668803 0.0412168 0.00172809 0.013076 0.000346547 0.00304946 0.00228175
278	900	-0.775	40.6533	102.175	1.27825 24.0678 0.0199297 0.0257076 5.81624 -10.186 -0.298768 1.42534 0.479756 -5.59561 0.0886206 -1.39945 0.00256352 -0.0838447 -0.716606 0.00057169 0.03653 8.19013e-05 0.000400595 0.0188938 0.0140956 0.000624186 0.00335754 0.0101546 0.064335 0.00220573 0.0159442 0.00044703 0.00389776 0.00358415
278	900	0	80.6533	256.075	1.30616 29.3858 0.028499 0.0308279 7.38765 -10.8384 -0.335069 1.83784 0.441334 -6.5229 0.10421 -1.82784 0.0143932 -0.212521 -0.923686 0.000613645 0.0442571 8.7679e-05 0.000414439 0.0194078 0.0172935 0.000669449 0.00386889 0.0120547 0.0766519 0.00212455 0.016542 0.000478977 0.00435605 0.00399225
278	900	0.775	41.1267	102	1.2857 23.4825 0.0215325 0.0194497 5.85166 -10.0607 -0.307915 1.45011 0.221801 -4.6286 0.0782173 -1.27044 0.00701053 -0.112921 -0.684851 0.000584199 0.0362671 8.45185e-05 0.00039943 0.0190272 0.0140084 0.000638622 0.00354571 0.00984099 0.0638741 0.00211332 0.0157792 0.000436978 0.00386854 0.00354138
278	1250	-0.775	12.6567	87.2417	1.22875 46.2378 0.013658 0.0425809 29.314 -13.5679 -0.242726 1.68877 0.446678 3.21618 0.233249 -4.65924 -0.00685215 -0.0555327 -1.73698 0.000775056 0.0773658 0.000110962 0.00148836 0.0814259 0.023333 0.000851952 0.00722075 0.0270764 0.170716 0.00463763 0.0319573 0.00104544 0.0090862 0.0114808
278	1250	0	23.5767	222.725	1.22521 60.2354 0.0178602 0.0425786 38.0233 -14.0304 -0.243635 1.77945 0.00898172 6.32157 0.258529 -7.12993 -0.00356697 0.126757 -2.08086 0.000704132 0.0997677 9.93609e-05 0.00162164 0.09111 0.0307925 0.000770192 0.00991646 0.0323649 0.209308 0.00455415 0.0310559 0.00103214 0.00909017 0.0131999
278	1250	0.775	12.1833	89.3833	1.20839 48.2967 0.00838999 0.0255306 30.1533 -14.5164 -0.217052 1.68532 -0.134461 4.02418 0.231699 -4.83908 -0.0198749 0.0614551 -1.69702 0.000692706 0.0788961 0.000103951 0.0014922 0.0833878 0.0198569 0.000761587 0.00692242 0.0265522 0.172084 0.00416874 0.0307983 0.000918798 0.00848628 0.0115875
278	25750	-0.775	0.726667	32.8917	0.399843 433.64 0.125191 0.546547 550.112 -44.0771 0.473886 4.82511 0.398664 9.92151 4.40193 -28.0662 0.172553 -8.64099 -38.1598 0.000633893 0.687768 0.000576351 0.0128451 0.707972 0.117237 0.000827324 0.0322054 0.379775 2.4304 0.0429137 0.357619 0.0102492 0.0947848 0.120709
278	25750	0	1.27	82.3583	0.967306 1082.08 0.13256 2.14905 572.937 -121.777 -0.102284 12.8085 0.550788 102.086 1.81574 -30.973 0.375087 -9.74466 -35.5842 0.00109275 1.649 0.000287996 0.0201283 0.0573122 0.392958 0.000863267 0.12061 0.545559 3.55293 0.0635826 0.427803 0.0149457 0.127703 0.197271
278	25750	0.775	0.806667	32.35	1.34914 531.115 0.0225918 0.738819 459.716 -76.9107 -0.424905 14.3456 -2.5399 42.168 2.71356 -18.0133 -0.151069 -5.83566 -29.6447 0.000271809 0.830009 8.15119e-05 0.0128271 0.0583258 0.154584 0.000204511 0.0345878 0.337975 2.2221 0.0414475 0.330681 0.00939614 0.0879993 0.125607
