278	375	0.2	571.947	459.458	2.20665 6.75483 0.241401 0.0632755 0.553291 -7.68158 -1.44869 2.55001 1.28931 -3.87978 -0.718734 2.15416 0.244488 -0.730321 -0.378563 0.00074646 0.00762764 0.000227152 0.000133714 0.0016602 0.00505018 0.000935829 0.00230909 0.0017794 0.00731872 0.000877324 0.004247 0.000324966 0.00159626 0.000783372
278	375	0.5	286.407	229.1	2.21021 6.68223 0.241603 0.0633013 0.543935 -7.64361 -1.4524 2.54005 1.28286 -3.85348 -0.725089 2.17029 0.244495 -0.736244 -0.380993 0.000780461 0.00832702 0.000238673 0.000144999 0.00203636 0.00545324 0.000983397 0.00250127 0.00189091 0.00804787 0.000938968 0.00485282 0.000341541 0.00174394 0.000863255
278	375	0.7	291.773	232.433	2.19358 6.59665 0.236292 0.0624673 0.525352 -7.57595 -1.43062 2.4934 1.26834 -3.7627 -0.714061 2.13994 0.239909 -0.720035 -0.373868 0.000742214 0.00810422 0.000225369 0.000141 0.00195695 0.00524192 0.00092995 0.00238161 0.00184634 0.00770832 0.000918429 0.0046223 0.000333614 0.00165098 0.000824541
278	375	0.85	145.503	116.133	2.19583 6.49373 0.237062 0.0616251 0.518528 -7.52109 -1.43342 2.47508 1.24396 -3.72329 -0.710616 2.12688 0.238864 -0.719145 -0.369659 0.000812096 0.00913312 0.000247558 0.000171954 0.00271252 0.00582425 0.0010247 0.00264656 0.00210998 0.00928257 0.00111592 0.00610448 0.0003803 0.00200694 0.00100893
278	375	0.95	146.743	118.675	2.18856 6.43091 0.234784 0.0613084 0.539266 -7.46061 -1.42388 2.45573 1.23571 -3.78686 -0.70816 2.15366 0.237271 -0.72486 -0.373649 0.000831894 0.00909066 0.000252909 0.000173025 0.00284596 0.00584644 0.00105129 0.00263951 0.00211709 0.00924921 0.00112751 0.00618264 0.000383655 0.00201908 0.0010129
278	405	0.2	581.53	432.267	1.96679 6.66526 0.171235 0.0414364 0.501433 -7.10719 -1.1387 2.13341 1.00587 -3.57838 -0.501797 1.75931 0.160974 -0.564658 -0.293794 0.000686047 0.00828207 0.000181016 0.000131925 0.00161687 0.005308 0.000828987 0.00208885 0.00185421 0.00815546 0.00101139 0.00473046 0.00029314 0.00142745 0.000767975
278	405	0.5	291.277	217.867	1.96721 6.62995 0.170742 0.0418213 0.4942 -7.1029 -1.13851 2.12977 1.00171 -3.53065 -0.505373 1.72935 0.161328 -0.556211 -0.290144 0.000705781 0.00843266 0.000186782 0.000145112 0.00197452 0.00537005 0.000855147 0.00212986 0.00195402 0.00876786 0.00108227 0.00539003 0.000312122 0.00158945 0.000850862
278	405	0.7	294.727	219.192	1.9559 6.54179 0.167468 0.0414036 0.502927 -7.03603 -1.12398 2.09486 0.996416 -3.43668 -0.499931 1.74622 0.159002 -0.548748 -0.288643 0.00070668 0.00824775 0.000185484 0.000144193 0.00198751 0.00528939 0.000855438 0.00209809 0.00191605 0.00864444 0.00108842 0.00538302 0.000311006 0.00156759 0.000846355
278	405	0.85	148.743	110.2	1.95191 6.47719 0.166319 0.0397306 0.505457 -7.00807 -1.1189 2.07685 0.973983 -3.40061 -0.486558 1.72005 0.155051 -0.548497 -0.284222 0.000749179 0.00896573 0.000198656 0.000165085 0.00276015 0.00562166 0.00091187 0.00221317 0.00208228 0.00978409 0.00120707 0.00658152 0.000340006 0.00188075 0.000993232
278	405	0.95	150.75	110.15	1.95497 6.39078 0.1665 0.0408965 0.473368 -6.95606 -1.12214 2.06062 0.965922 -3.43187 -0.499095 1.72565 0.157399 -0.545731 -0.285152 0.000733956 0.00897926 0.000195752 0.000162711 0.00259141 0.00563688 0.000893004 0.00219818 0.00207061 0.00963153 0.00118944 0.00650366 0.000335981 0.00185177 0.000977186
278	435	0.2	500.123	360.433	1.82256 7.06545 0.133994 0.0327136 0.516636 -6.95618 -0.957211 1.94665 0.868078 -3.50389 -0.371636 1.49705 0.119202 -0.480345 -0.26695 0.00067227 0.00928581 0.000167396 0.000145728 0.00176294 0.00551823 0.000802653 0.0019711 0.00205108 0.0101115 0.00112718 0.00575556 0.000288741 0.00149807 0.000870199
278	435	0.5	253.2	181.442	1.81857 7.00716 0.132537 0.0328803 0.508071 -6.92288 -0.951754 1.92913 0.874271 -3.54406 -0.374705 1.4937 0.118888 -0.477652 -0.26607 0.000700622 0.00956983 0.000174325 0.000154886 0.00213448 0.00570232 0.00083952 0.00202472 0.00213322 0.0103856 0.00120312 0.00637517 0.000306274 0.00163861 0.000933835
278	435	0.7	255.22	183.108	1.81365 6.95428 0.130657 0.0325481 0.512191 -6.91596 -0.944889 1.90565 0.855968 -3.45673 -0.374183 1.53668 0.117559 -0.480444 -0.265829 0.000690162 0.00950369 0.000170925 0.000155752 0.00213062 0.00564916 0.000825164 0.00199298 0.00213251 0.0104553 0.00119204 0.00636518 0.00030163 0.00162299 0.00093885
278	435	0.85	129.053	92.8417	1.81035 6.76937 0.128774 0.0314949 0.491966 -6.81102 -0.939598 1.86909 0.837985 -3.43714 -0.366128 1.5257 0.114251 -0.472208 -0.26288 0.000729906 0.0098853 0.000178693 0.00017258 0.00282981 0.00594044 0.000873971 0.00206816 0.00225757 0.0113469 0.00131809 0.00753636 0.000327968 0.00191825 0.00108295
278	435	0.95	131.443	92.275	1.80359 6.69442 0.126891 0.0317103 0.497735 -6.77011 -0.931159 1.84412 0.838831 -3.38365 -0.37733 1.51828 0.115191 -0.460172 -0.252359 0.000718337 0.00991752 0.000175517 0.000172632 0.00287888 0.00593133 0.000858954 0.00204701 0.00226338 0.0112256 0.00134616 0.00764463 0.000331925 0.00192729 0.00107096
278	475	0.2	610.253	452.583	1.70149 8.04035 0.105053 0.0289616 0.643047 -7.06219 -0.807087 1.83043 0.802582 -3.84848 -0.278173 1.32105 0.0918137 -0.433317 -0.275541 0.000672694 0.0114974 0.000150852 0.000159167 0.00206972 0.00675103 0.000787131 0.00209977 0.00242037 0.013054 0.00126864 0.00678972 0.00029055 0.00152768 0.000966602
278	475	0.5	311.32	228.492	1.68807 7.89201 0.101319 0.0274519 0.61721 -6.96051 -0.789942 1.78459 0.782888 -3.71664 -0.266162 1.25279 0.0870313 -0.411784 -0.261653 0.000678539 0.0114527 0.00015034 0.000162219 0.00231755 0.00674209 0.000793025 0.00208776 0.00243095 0.0130892 0.00128086 0.00698734 0.000292794 0.00157421 0.000990416
278	475	0.7	316.15	228.367	1.69216 7.77167 0.102031 0.0277066 0.628599 -6.96477 -0.794762 1.77431 0.780969 -3.62904 -0.270543 1.2896 0.0881724 -0.415029 -0.264243 0.000670575 0.0111661 0.000148906 0.000160651 0.00234942 0.0065988 0.000783253 0.0020445 0.00238899 0.0127941 0.0012692 0.00695459 0.000291779 0.00158801 0.000984963
278	475	0.85	160.83	117.35	1.68179 7.67438 0.0981782 0.0281492 0.587221 -6.91206 -0.780486 1.73118 0.757474 -3.70381 -0.277114 1.31842 0.0865365 -0.414312 -0.26635 0.00068714 0.0113394 0.000150317 0.000173599 0.00280138 0.00676732 0.000802751 0.00207499 0.00250495 0.0133286 0.00136338 0.00774704 0.000311654 0.00178723 0.00109487
278	475	0.95	164.24	116.142	1.68375 7.43256 0.097855 0.026582 0.591358 -6.79078 -0.782102 1.69445 0.765086 -3.57523 -0.274528 1.29817 0.0847089 -0.401451 -0.256528 0.000677712 0.0111517 0.000148333 0.000168566 0.00279859 0.00662201 0.00079125 0.00204041 0.00238007 0.0130308 0.00135819 0.00777635 0.000307924 0.00178299 0.00107157
278	525	0.2	389.2	307.367	1.5892 9.62603 0.0803585 0.0249266 0.850101 -7.35665 -0.670074 1.77221 0.722396 -4.20598 -0.171487 1.03122 0.0644043 -0.380343 -0.295004 0.000652243 0.0134081 0.000130848 0.000170601 0.002817 0.00761083 0.000747551 0.00245479 0.00295922 0.017252 0.00136259 0.00772553 0.000291194 0.00155493 0.00103123
278	525	0.5	198.467	154.683	1.58374 9.35042 0.0784668 0.0243812 0.818944 -7.25877 -0.662713 1.71866 0.695037 -4.11926 -0.17502 0.989652 0.063189 -0.365637 -0.285785 0.000668624 0.0132326 0.000133042 0.000177582 0.0032263 0.00754538 0.000767029 0.00246326 0.00294138 0.017267 0.00141759 0.00824888 0.000301879 0.00172056 0.00111179
278	525	0.7	202.513	157.567	1.58345 9.18066 0.0771403 0.0240051 0.819935 -7.21412 -0.661055 1.69503 0.6935 -4.02434 -0.181682 1.09064 0.0626911 -0.37129 -0.282029 0.000650902 0.0129389 0.000128463 0.000172158 0.00317607 0.00733892 0.000744756 0.00236929 0.00289262 0.0169156 0.0013955 0.00818132 0.000295838 0.00172041 0.0010994
278	525	0.85	105.88	79.0583	1.58033 8.81444 0.0748304 0.0221988 0.78138 -7.09745 -0.655796 1.6362 0.667633 -4.06072 -0.168916 1.06508 0.0578859 -0.353786 -0.270457 0.000653895 0.012876 0.000131835 0.000178079 0.00396113 0.00738087 0.000751353 0.00238075 0.00292647 0.0170659 0.00142745 0.00913034 0.000301161 0.00203638 0.00127922
278	525	0.95	108.34	81.0083	1.56827 8.56757 0.0718043 0.0222907 0.777675 -6.9988 -0.64075 1.56953 0.655831 -3.78219 -0.181295 1.05144 0.057803 -0.343218 -0.265827 0.00064434 0.0125624 0.000127257 0.000181105 0.00400217 0.00734678 0.000738172 0.00235651 0.00283494 0.0166952 0.00147183 0.00923782 0.00031435 0.00204974 0.00125314
278	575	0.2	242.187	214.958	1.5154 11.3929 0.0650639 0.0235127 1.15529 -7.67099 -0.581012 1.73992 0.661871 -4.76603 -0.101454 0.753075 0.0483771 -0.339642 -0.33261 0.000640543 0.0163855 0.000118627 0.00017246 0.00384762 0.00846603 0.000724215 0.00279809 0.00368546 0.0224196 0.00140573 0.0087214 0.000286167 0.00174034 0.00115739
278	575	0.5	124.7	109.95	1.50527 11.0214 0.0630471 0.0239706 1.11828 -7.57328 -0.568808 1.67606 0.645675 -4.60263 -0.10441 0.743805 0.0482973 -0.337951 -0.327826 0.000666233 0.0161798 0.000122826 0.000190603 0.00451553 0.00836572 0.00075411 0.00279249 0.00367491 0.0225187 0.00153601 0.00961549 0.000310615 0.0020446 0.0013522
278	575	0.7	129.59	110.992	1.50461 10.6436 0.0598882 0.02108 1.0594 -7.49968 -0.564917 1.61218 0.628495 -4.3215 -0.102686 0.778851 0.0422765 -0.311406 -0.30296 0.000633427 0.0154363 0.000114312 0.000171469 0.00430766 0.00794938 0.000714945 0.00263311 0.00347552 0.0214215 0.0014537 0.00935002 0.000286482 0.00193197 0.00123127
278	575	0.85	67.04	55.2833	1.49767 10.0422 0.0578108 0.0205404 1.10254 -7.31143 -0.55611 1.54326 0.608757 -3.99773 -0.109543 0.819658 0.0428724 -0.318853 -0.30403 0.000663492 0.0152496 0.000123861 0.000203923 0.0060853 0.00814985 0.000755469 0.00270912 0.00365874 0.0220567 0.0015851 0.010735 0.000325211 0.00245066 0.00158978
278	575	0.95	70.2867	55.4917	1.47979 9.67304 0.0534899 0.0199374 1.03023 -7.15727 -0.533922 1.44875 0.560871 -3.84694 -0.114949 0.857084 0.0398927 -0.311351 -0.297835 0.000640379 0.0147479 0.000114084 0.000193779 0.00571085 0.00773172 0.000722047 0.00249432 0.00359295 0.02137 0.00160066 0.0107812 0.000317604 0.00239442 0.00151896
278	650	0.2	241.25	277.408	1.44894 14.6991 0.0522007 0.0226306 1.85558 -8.41772 -0.501672 1.78754 0.608686 -5.43425 -0.0317722 0.31354 0.034416 -0.307288 -0.412469 0.000620065 0.0213357 0.000105673 0.000158006 0.00533323 0.0101754 0.000691841 0.00294967 0.0048745 0.0309247 0.00143492 0.0100073 0.000270378 0.00210215 0.0014321
278	650	0.5	125.05	137.933	1.43694 14.0829 0.0493282 0.0239488 1.77028 -8.17525 -0.486858 1.6803 0.620922 -5.2316 -0.0408481 0.422661 0.0347789 -0.31005 -0.410797 0.000626203 0.0208896 0.000106699 0.00018031 0.00588867 0.0101178 0.00069915 0.00301024 0.00495451 0.0305217 0.00154796 0.0106432 0.000296018 0.00229749 0.00159039
278	650	0.7	132.647	139.175	1.43717 13.2678 0.0474556 0.021851 1.66324 -8.09699 -0.485179 1.6002 0.563781 -4.93125 -0.0650382 0.54539 0.0338203 -0.300733 -0.375676 0.000598824 0.0194327 0.000100508 0.000172484 0.0056 0.00931535 0.000666355 0.00275195 0.00458598 0.0285398 0.00151422 0.0105189 0.000287144 0.00222445 0.00150955
278	650	0.85	68.8467	69.45	1.42781 12.6316 0.044936 0.0223409 1.57971 -7.94591 -0.473136 1.51344 0.557349 -4.6136 -0.0556846 0.478133 0.0316348 -0.281906 -0.370222 0.000638972 0.0191329 0.000106459 0.000208494 0.0068944 0.00929845 0.000713891 0.00271321 0.00466989 0.0289834 0.0016759 0.0118683 0.000329128 0.00264992 0.00177708
278	650	0.95	73.9	72.4667	1.41323 11.8862 0.0406755 0.0191665 1.48571 -7.74342 -0.45428 1.40703 0.48105 -4.44958 -0.0457416 0.50479 0.0260626 -0.238274 -0.335776 0.000603964 0.0179538 9.62963e-05 0.000188632 0.00651609 0.00863639 0.000669792 0.00252701 0.0042723 0.0266959 0.00160988 0.0113191 0.000304345 0.00244169 0.00162231
278	750	0.2	95.4033	168.408	1.37142 20.1634 0.0385389 0.0267566 3.40732 -9.36871 -0.410382 1.76387 0.567199 -6.2514 0.0519126 -0.51363 0.0213813 -0.253905 -0.594311 0.000628296 0.0301833 9.7569e-05 0.000249748 0.0101006 0.0133415 0.000694002 0.0035242 0.00745747 0.0474783 0.00168791 0.0129367 0.000349974 0.00315306 0.00245904
278	750	0.5	49.8567	83.7583	1.36859 19.354 0.035942 0.0273834 3.28104 -9.22387 -0.405056 1.65766 0.494292 -6.20463 0.0232922 -0.266821 0.0223507 -0.273415 -0.588796 0.000664431 0.0299325 0.00010529 0.000302067 0.0120238 0.0135489 0.00073959 0.0036268 0.00768348 0.0473704 0.00198482 0.0146643 0.000414788 0.00362896 0.00278987
278	750	0.7	53.5167	82.475	1.36529 18.0825 0.0331168 0.0227419 2.98077 -9.05455 -0.398906 1.60158 0.465626 -5.58487 0.0344542 -0.405371 0.0146721 -0.179806 -0.510707 0.000605193 0.0275657 9.56536e-05 0.00027149 0.011021 0.0124865 0.000671156 0.00317051 0.00703723 0.0439047 0.00177793 0.0134358 0.000362767 0.00318809 0.00250183
278	750	0.85	29.7033	41	1.32708 15.8664 0.0250452 0.0173993 2.82145 -8.57622 -0.35282 1.32245 0.323046 -4.43678 0.00486552 0.0768912 0.0171842 -0.22738 -0.449278 0.000651852 0.0260711 0.000102715 0.000323098 0.0144167 0.0114573 0.000727071 0.00296886 0.00673244 0.0428919 0.00209617 0.0149255 0.000410771 0.00348626 0.00270288
278	750	0.95	31.8633	42.2333	1.33716 15.0463 0.0260478 0.0223221 2.54643 -8.33734 -0.363673 1.3065 0.438709 -4.65367 0.00690718 0.0347141 0.0135502 -0.180594 -0.445274 0.000644036 0.0245418 9.62161e-05 0.000314215 0.0133587 0.0112476 0.000713888 0.00301456 0.00651306 0.040153 0.00223977 0.0155676 0.000439973 0.00364434 0.00264167
278	900	0.2	57.8133	185.267	1.30949 29.6454 0.0300493 0.0305736 7.59621 -10.8659 -0.33992 1.88404 0.400603 -6.58744 0.0940124 -1.81584 0.0165262 -0.2418 -0.944038 0.00065832 0.0452319 9.76958e-05 0.000443542 0.0208009 0.0179017 0.000722745 0.00412605 0.012343 0.0783215 0.00222665 0.0171473 0.000499005 0.00451977 0.00421211
278	900	0.5	30.84	93.85	1.28685 28.0351 0.0226536 0.0304526 6.77786 -10.7248 -0.309942 1.66616 0.494041 -6.45295 0.114923 -2.02368 0.0086451 -0.107481 -0.829337 0.000648639 0.0429998 9.54087e-05 0.000473396 0.0225644 0.0171135 0.000714314 0.00446912 0.0118025 0.0754756 0.00244904 0.0171238 0.000520154 0.00443564 0.00417825
278	900	0.7	33.8567	90.5833	1.28961 25.6168 0.022064 0.0232104 6.2504 -10.4177 -0.312324 1.55374 0.383767 -5.33186 0.108927 -1.53179 0.0031335 -0.10436 -0.752294 0.000611085 0.0393942 8.98637e-05 0.000436079 0.0208299 0.0152961 0.00067178 0.00393905 0.0107853 0.0696675 0.00219343 0.016162 0.000457044 0.00399202 0.00386148
278	900	0.85	18.8133	45.05	1.25163 22.3509 0.0149084 0.0207441 5.76239 -9.76226 -0.267062 1.28738 0.315533 -3.98718 0.0740179 -1.24909 0.00470888 -0.0870072 -0.664433 0.000664638 0.0376036 0.00010208 0.000530671 0.0258221 0.0159979 0.000733872 0.00404601 0.0108205 0.0672737 0.00263964 0.0185857 0.000532575 0.00456899 0.00427418
278	900	0.95	21.11	45.5	1.25093 20.7258 0.0136972 0.0163212 4.98611 -9.53995 -0.265126 1.14015 0.325602 -5.09152 0.0695153 -0.679379 0.000374553 -0.0892842 -0.595279 0.000639711 0.034387 9.98151e-05 0.000463117 0.0229228 0.0141167 0.000708959 0.00353633 0.00960474 0.0611712 0.00240724 0.0176483 0.00047741 0.00416763 0.00371537
278	1250	0.2	16.86	163.075	1.2146 53.8029 0.0180672 0.0316045 26.5104 -13.4763 -0.233278 1.73569 0.11782 1.59959 0.219118 -6.06258 -0.00366527 -0.023378 -1.7811 0.000755577 0.0881281 0.000112869 0.00125472 0.0695899 0.0280065 0.000826457 0.00928505 0.0269854 0.173933 0.00374637 0.0261433 0.000867825 0.00748355 0.0103158
278	1250	0.5	8.81333	79.5167	1.21427 50.1538 0.0068003 0.0303774 26.0484 -12.724 -0.221483 1.52158 -0.208798 1.15584 0.0805931 -5.99829 0.024541 0.182639 -1.7053 0.000788527 0.0872296 0.000128652 0.00143168 0.0801849 0.031345 0.00088378 0.00995891 0.0270145 0.173436 0.00389879 0.0288857 0.000897371 0.00844113 0.0114891
278	1250	0.7	9.89333	78.3333	1.20346 46.5668 0.00836555 0.0368489 22.8425 -13.5125 -0.212068 1.84031 0.404316 -0.209207 0.417829 -5.0714 -0.0408612 0.131506 -1.66732 0.000796269 0.0773359 0.000119395 0.00132055 0.072517 0.0250656 0.00087413 0.00793378 0.0254816 0.161301 0.00365209 0.0261354 0.000790907 0.00732636 0.0103405
278	1250	0.85	5.88	39.4583	1.20493 37.9578 0.00413378 0.0338544 19.0201 -12.2046 -0.209425 1.32629 0.140187 1.5732 0.0934953 -3.77768 0.000470676 0.019174 -1.40129 0.000900266 0.0723749 0.000154724 0.00151046 0.0810435 0.0281299 0.000995579 0.00909361 0.0241127 0.152628 0.00483787 0.0327366 0.00108043 0.00927777 0.0112621
278	1250	0.95	6.97	38.9667	1.17079 32.3094 0.00292338 0.0418721 15.4868 -11.5779 -0.174126 1.18316 -0.136206 -0.991077 0.154976 -2.41514 -0.00502817 -0.240704 -1.24072 0.000816893 0.0608202 0.000146056 0.00132898 0.0693534 0.0236384 0.000882101 0.00753273 0.0204732 0.129701 0.00423963 0.029894 0.000965687 0.00847701 0.00986148
278	25750	0.2	0.953333	59.4667	0.921904 129.09 -0.00692074 0.00270765 215.757 -17.654 0.0845988 1.46886 -0.349067 80.3793 0.355957 -22.1102 0.0727041 0.823887 -6.81933 0.00176731 0.269842 0.000367418 0.00919696 0.567561 0.10255 0.00170572 0.0294182 0.133329 0.838581 0.0192142 0.133176 0.00452073 0.0435864 0.0674003
278	25750	0.5	0.443333	30.4917	0.0445894 129.697 0.0580648 -0.20868 223.754 -17.8284 0.896482 -0.741398 -2.00861 96.584 0.529815 -18.6571 -0.222369 -0.912025 -5.12086 0.000758552 0.330773 0.000803665 0.0132258 0.78398 0.165725 0.00106405 0.0504019 0.176398 1.04661 0.0227358 0.167409 0.00565803 0.051121 0.0891144
278	25750	0.7	0.636667	28.8667	0.0096989 98.7776 0.0423234 -0.0751946 168.192 -14.7877 0.946797 -1.22485 -0.978588 65.8933 0.344345 -18.5559 -0.0672524 -1.34906 -4.17008 0.000344409 0.265031 0.000796343 0.0113645 0.657977 0.144434 0.000869399 0.0448447 0.142092 0.879074 0.0235603 0.170133 0.00541419 0.0497071 0.0807262
278	25750	0.85	0.333333	14.3667	0.00841968 87.2598 0.079319 -0.105411 156.075 -14.9097 0.912145 -1.32202 0.83311 58.9954 0.404175 -15.4888 0.0209436 0.29361 -1.59312 0.000650148 0.373789 0.00246178 0.0238425 1.27222 0.274296 0.00253483 0.0814847 0.283882 1.50091 0.0548144 0.39009 0.0131634 0.121504 0.16862
